Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed
192022,1.24,51,30.41,99,133.75,4.5
191534,1.23,51,30.41,98,120.35,0
191021,1.24,51,30.41,98,105.7,2.25
190520,1.23,51,30.41,97,30.31,2.25
190020,1.22,51,30.41,97,30.31,3.37
185524,1.24,51,30.41,95,348.46,3.37
185034,1.26,52,30.41,95,225.4,1.12
184519,1.22,51,30.41,88,206.7,4.5
184020,1.21,51,30.41,90,186.7,7.87
183523,1.27,52,30.41,89,197.81,7.87
183021,1.22,52,30.41,88,180.49,7.87
182530,1.22,52,30.41,90,183.47,10.12
182022,1.27,52,30.41,92,178.52,5.62
181521,1.24,52,30.41,96,216.04,6.75
181018,1.77,52,30.41,97,199.1,5.62
180521,2.48,52,30.4,97,195.51,7.87
180019,4.36,52,30.4,98,199.89,5.62
175519,6.54,52,30.4,98,202.75,4.5
175019,10.74,52,30.4,99,196.5,5.62
174522,14.11,52,30.4,99,191.48,4.5
174025,16.88,51,30.4,98,191.63,4.5
173523,21.37,51,30.4,98,218.65,2.25
173024,25.44,51,30.4,98,300.96,1.12
172521,28.18,51,30.4,99,301.31,1.12
172020,37,51,30.4,100,301.32,0
171521,48.64,51,30.4,101,300.57,3.37
171022,59.52,51,30.4,101,300.82,1.12
170533,55.39,51,30.4,101,349.33,4.5
170020,42.05,52,30.4,101,354.4,2.25
165523,35.51,52,30.39,101,345.38,6.75
165021,22.97,51,30.39,101,324.1,3.37
164523,18.02,53,30.39,101,351.19,5.62
164022,15.72,53,30.39,101,26.97,3.37
163519,16.52,54,30.39,101,359.93,5.62
163022,27.42,54,30.38,101,0.12,6.75
162540,33.57,54,30.38,101,20.42,5.62
162021,32.82,54,30.38,101,18.15,5.62
161519,31.17,54,30.39,101,4.35,6.75
161021,35.54,54,30.38,101,1.19,6.75
160522,35.62,55,30.38,101,31.29,4.5
160020,51.48,55,30.38,101,33.99,3.37
155522,84.5,55,30.38,101,33.2,4.5
155020,81.59,55,30.38,101,67.85,7.87
154520,82.34,55,30.38,101,17.36,2.25
154018,84.56,55,30.38,101,11.07,3.37
153518,71.68,55,30.38,101,50,1.12
153022,83.03,55,30.38,101,56.12,1.12
152520,91.35,55,30.38,100,77.1,4.5
152020,71.5,55,30.38,100,49.39,1.12
151521,105.26,55,30.38,100,69.42,5.62
151021,97.67,55,30.38,100,21.06,3.37
150520,85.35,55,30.38,100,74.39,2.25
150024,125.02,55,30.38,100,11.01,2.25
145522,89.33,56,30.38,99,9.9,7.87
145021,68.9,56,30.38,99,27.69,5.62
144519,69.14,56,30.38,99,1.94,6.75
144021,93.63,56,30.38,99,17.39,3.37
143523,232.42,57,30.38,98,45.62,3.37
143025,247.44,57,30.39,98,0.11,5.62
142523,181.6,57,30.39,97,358.37,2.25
142026,116.22,57,30.39,97,5.85,3.37
141519,157.09,57,30.39,97,26.27,4.5
141021,154.72,57,30.39,95,15.55,5.62
140522,107.28,58,30.39,95,0.63,5.62
140021,212.92,58,30.39,94,34.71,2.25
135525,252.06,59,30.39,93,24.83,1.12
135023,151.2,59,30.39,92,57.82,5.62
134520,126.32,60,30.4,91,346.66,5.62
134022,408.47,60,30.4,91,359.92,5.62
133520,282.35,60,30.4,91,359.92,4.5
133025,1083.61,59,30.4,90,18.81,1.12
132520,768.03,58,30.4,89,6.59,1.12
132023,149.24,59,30.4,91,2.93,7.87
131523,129.93,59,30.4,87,336.48,5.62
131022,208.49,59,30.4,87,15.79,3.37
130521,256.58,59,30.41,89,0.84,3.37
130021,181.23,59,30.41,90,40.68,1.12
125525,430.01,59,30.41,89,38.16,6.75
125025,530.32,60,30.41,86,23.91,9
124520,325.84,61,30.41,86,22.29,5.62
124020,595.42,60,30.41,87,336.46,5.62
123519,1420.39,60,30.41,86,23.35,3.37
123020,329.76,60,30.42,86,359.92,4.5
122525,370.17,60,30.42,87,311.42,4.5
122023,321.94,60,30.42,82,353.49,4.5
121519,452.68,60,30.42,86,15.23,2.25
121025,1315.46,60,30.42,89,1.88,5.62
120526,1197.77,60,30.42,85,27.78,2.25
120027,1033.61,60,30.42,87,34.03,6.75
115519,748.02,60,30.42,85,88.9,2.25
115020,598.38,60,30.43,85,0.46,6.75
114521,540.7,60,30.43,85,0.66,5.62
114024,370.15,60,30.43,87,4.96,7.87
113521,550.48,59,30.43,86,359.89,2.25
113019,347.33,60,30.43,89,339.4,4.5
112522,1175.77,59,30.43,89,335.68,5.62
112019,1089.27,59,30.44,91,336.46,9
111523,585.86,58,30.44,93,322.12,4.5
111024,1062.02,57,30.44,92,18.55,1.12
110520,200.01,57,30.44,92,0.78,4.5
110025,932.43,57,30.44,94,3.92,2.25
105522,1038.71,57,30.44,94,18.52,2.25
105021,261.81,56,30.44,93,8.44,3.37
104521,214.32,57,30.44,92,41.27,2.25
104023,338.01,58,30.44,91,22.56,5.62
103530,465.16,59,30.45,89,26.84,3.37
103022,1279.23,59,30.45,86,9.82,1.12
102526,993.01,59,30.45,89,359.92,6.75
102021,927.16,59,30.44,86,59.48,1.12
101521,896.07,59,30.44,87,16.42,4.5
101021,869.7,58,30.44,84,349.08,1.12
100524,856.05,58,30.45,86,336.5,3.37
100023,835.24,57,30.44,88,20.74,1.12
095521,822.74,57,30.45,91,27.55,3.37
095020,673.04,57,30.44,89,3.98,4.5
094531,841.44,57,30.44,87,349.54,1.12
094022,794.37,57,30.45,88,0.4,2.25
093526,775.5,57,30.44,88,359.91,3.37
093021,763.35,56,30.44,87,359.92,4.5
092522,738.59,56,30.44,85,329.91,3.37
092023,721.48,56,30.44,80,354.09,3.37
091523,703.37,56,30.44,84,345.35,2.25
091021,685.5,56,30.44,87,16.51,2.25
090520,663.75,56,30.44,87,18.87,1.12
090023,650.82,57,30.44,89,0.11,2.25
085522,637.46,57,30.44,83,30.34,3.37
085022,616.74,57,30.44,74,34.43,2.25
084518,598.09,56,30.44,75,14.02,1.12
084026,577.94,56,30.43,78,0.58,1.12
083521,559.58,56,30.43,82,0.74,3.37
083025,538.92,56,30.43,78,12.07,2.25
082520,520.91,56,30.43,77,3.13,3.37
082022,502.11,57,30.43,79,27.16,4.5
081520,480.97,57,30.43,83,14.46,2.25
081021,461.6,57,30.43,83,82.77,3.37
080521,441.39,56,30.43,80,96.06,2.25
080021,420.45,55,30.43,81,68.68,1.12
075522,398.25,54,30.43,85,124.94,1.12
075021,377.12,53,30.43,85,149.63,3.37
074521,355.69,52,30.42,86,157.27,5.62
074022,334.24,51,30.42,87,181.17,5.62
073525,312.02,50,30.42,88,168.42,5.62
073024,286.1,49,30.42,89,170.74,2.25
072520,258.58,48,30.42,91,179.86,3.37
072022,231.38,47,30.42,91,171.57,3.37
071523,31.97,46,30.42,90,179.25,4.5
071019,22.27,46,30.42,90,176.32,4.5
070524,21.1,46,30.41,89,174.77,3.37
070025,20.37,46,30.41,89,170.81,4.5
065525,19.5,46,30.41,89,181.07,6.75
065020,18.66,46,30.41,89,178.29,6.75
064523,17.54,45,30.41,89,180.91,9
064026,16.34,45,30.41,89,186.62,7.87
063524,14.87,45,30.41,88,172.92,5.62
063022,13.24,45,30.41,88,176.88,6.75
062521,11.35,45,30.41,87,177.47,5.62
062020,9.27,45,30.41,87,179.08,6.75
061527,6.92,45,30.41,86,174.72,6.75
061021,4.39,45,30.41,85,174.63,5.62
060518,2.42,45,30.41,85,177.96,5.62
060022,1.25,45,30.41,85,176.94,3.37
055523,1.22,45,30.41,84,174.53,6.75
055022,1.22,45,30.41,84,179.39,10.12
054523,1.2,45,30.4,84,177.81,6.75
054023,1.22,45,30.4,84,179.85,7.87
053522,1.24,45,30.4,84,181.58,7.87
053023,1.25,45,30.4,83,184.05,7.87
052521,1.24,45,30.4,83,179.2,6.75
052020,1.23,45,30.4,82,177.95,5.62
051523,1.2,45,30.4,81,165.24,4.5
051024,1.21,45,30.4,83,154.4,3.37
050519,1.24,45,30.4,84,176.13,5.62
050023,1.23,45,30.4,83,179.12,9
045525,1.21,45,30.4,83,181.7,7.87
045019,1.23,45,30.4,83,179.15,9
044522,1.23,45,30.4,83,177.94,7.87
044024,1.18,45,30.4,82,172.37,5.62
043520,1.22,45,30.4,83,177.58,6.75
043021,1.22,45,30.4,81,170.81,5.62
042519,1.25,45,30.4,82,179.27,7.87
042025,1.25,45,30.4,81,181.97,7.87
041521,1.22,46,30.4,81,178.3,5.62
041023,1.21,46,30.4,81,182.52,6.75
040524,1.24,46,30.4,80,182.76,6.75
040022,1.2,46,30.4,80,168.13,5.62
035522,1.22,46,30.4,80,183.67,7.87
035022,1.25,46,30.4,81,176.54,9
034521,1.2,46,30.4,81,179.84,6.75
034024,1.2,46,30.4,81,180.55,9
033526,1.25,46,30.4,82,180.58,9
033020,1.25,46,30.4,82,178.25,7.87
032521,1.21,46,30.4,83,179.36,7.87
032023,1.24,46,30.4,83,181.22,7.87
031521,1.2,46,30.4,83,182.08,6.75
031020,1.22,46,30.4,84,181.03,7.87
030522,1.2,46,30.4,85,181.04,6.75
030021,1.21,46,30.4,85,183.54,7.87
025520,1.21,46,30.4,85,180.42,6.75
025026,1.26,46,30.4,86,180.73,9
024523,1.22,46,30.4,87,185.86,10.12
024024,1.21,46,30.4,87,182.37,10.12
023523,1.24,46,30.4,86,181.09,9
023022,1.2,46,30.4,87,183.73,9
022519,1.21,46,30.4,86,185.58,6.75
022025,1.21,45,30.4,87,181.91,10.12
021519,1.2,45,30.4,88,179.78,6.75
021025,1.21,46,30.41,88,165.48,5.62
020526,1.23,46,30.41,88,175.42,5.62
020023,1.2,46,30.41,88,158.68,6.75
015520,1.19,46,30.41,89,163.91,5.62
015020,1.23,46,30.41,87,105.02,6.75
014522,1.2,46,30.41,85,188.41,5.62
014020,1.21,46,30.41,84,164.19,3.37
013524,1.24,46,30.41,84,164.83,5.62
013024,1.21,46,30.41,82,166.65,3.37
012521,1.23,46,30.41,83,158.86,5.62
012020,1.23,46,30.42,83,167.29,5.62
011521,1.23,46,30.42,83,164.4,4.5
011019,1.23,47,30.42,83,188.29,7.87
010519,1.2,47,30.42,84,176.76,5.62
010024,1.22,47,30.42,85,178.09,5.62
005519,1.24,47,30.42,85,179.87,6.75
005019,1.21,47,30.42,86,170.1,5.62
004521,1.21,47,30.42,87,183.76,5.62
004022,1.19,47,30.42,88,173.34,6.75
003525,1.24,47,30.42,89,186.11,5.62
003024,1.23,47,30.42,90,175.65,5.62
002524,1.21,48,30.42,92,174.6,5.62
000019,1.23,48,30.43,99,194.43,7.87
235519,1.25,49,30.43,100,183.99,5.62
235021,1.22,49,30.43,100,158.85,6.75
234525,1.24,49,30.44,101,157.6,5.62
234023,1.22,49,30.44,101,164.74,4.5
233525,1.21,49,30.44,101,137.47,7.87
233021,1.25,49,30.44,101,162.22,6.75
232521,1.23,49,30.44,101,132.69,3.37
232023,1.22,49,30.44,101,157.93,3.37
231523,1.26,49,30.44,101,172.26,6.75
231022,1.2,50,30.44,101,160.77,6.75
230524,1.22,50,30.44,101,145.25,7.87
230023,1.25,50,30.45,101,117.62,7.87
225521,1.25,50,30.45,101,166.32,4.5
225028,1.22,50,30.45,101,111.11,4.5
224524,1.26,50,30.45,101,149.8,2.25
224025,1.21,50,30.45,101,172,4.5
223523,1.24,50,30.45,101,150.52,9
223021,1.23,50,30.45,101,110.85,4.5
222527,1.24,50,30.46,101,127.83,7.87
222023,1.19,49,30.46,101,124.96,7.87
221521,1.22,49,30.46,101,45.31,3.37
221026,1.23,49,30.45,101,118.71,4.5
220522,1.26,49,30.45,101,172.38,6.75
220023,1.22,49,30.45,101,159.77,7.87
215520,1.19,50,30.45,102,159.09,5.62
215026,1.27,50,30.45,102,166.7,5.62
214525,1.24,50,30.46,102,125.39,7.87
214021,1.23,50,30.46,102,119.88,2.25
213524,1.25,50,30.46,102,126.92,4.5
213023,1.22,50,30.46,102,123.6,3.37
212520,1.22,50,30.46,102,128.94,3.37
212020,1.24,50,30.46,102,98.5,2.25
211519,1.23,50,30.46,102,146.69,4.5
211022,1.22,50,30.46,102,122.14,4.5
210519,1.23,50,30.46,102,143.02,2.25
210022,1.23,50,30.46,102,124.2,6.75
205523,1.23,51,30.46,102,171.15,1.12
205021,1.26,51,30.46,102,168.38,4.5
204523,1.22,51,30.46,102,129.16,3.37
204023,1.22,51,30.46,102,80.53,2.25
203519,1.24,51,30.45,102,98.91,0
203023,1.23,51,30.45,102,104.5,1.12
202520,1.22,51,30.45,102,133.58,2.25
202021,1.23,51,30.45,102,146.15,4.5
201523,1.2,51,30.45,102,75.37,0
201022,1.2,51,30.45,102,82.44,1.12
200521,1.26,51,30.45,102,96.79,2.25
200019,1.23,51,30.45,102,42.13,1.12
195518,1.22,51,30.45,102,36.97,0
195020,1.22,51,30.45,102,37.76,3.37
194520,1.24,51,30.45,101,68.44,1.12
194022,1.23,52,30.45,102,71.84,1.12
193527,1.21,52,30.45,102,78.65,1.12
193021,1.25,52,30.45,102,78.07,1.12
192520,1.22,52,30.45,101,79.83,4.5
192019,1.2,52,30.44,101,29.62,1.12
191523,1.28,52,30.44,101,48.94,2.25
191019,1.19,52,30.44,101,318.4,2.25
190523,1.26,52,30.44,101,315.31,0
190019,1.21,52,30.44,101,315.31,0
185523,1.24,52,30.44,101,315.31,1.12
185022,1.25,52,30.44,101,315.31,1.12
184520,1.28,52,30.44,101,315.31,1.12
184020,1.26,53,30.44,101,315.31,1.12
183523,1.26,53,30.44,101,315.31,2.25
183025,1.23,53,30.44,101,315.31,2.25
182522,1.22,53,30.44,101,315.37,1.12
182019,1.25,53,30.44,101,315.37,1.12
181523,3.92,53,30.43,101,315.41,3.37
181020,6.13,53,30.44,101,314.95,3.37
180522,5.62,53,30.43,101,315,3.37
180023,13.28,53,30.43,101,313.3,4.5
175520,32.9,54,30.43,101,319.73,2.25
175027,23.63,54,30.43,101,304.92,2.25
174524,23.86,54,30.43,101,251.33,1.12
174020,27.2,54,30.43,101,332.86,2.25
173519,63.57,54,30.43,101,332.96,3.37
173018,32.2,54,30.43,101,317.92,2.25
172525,67.6,54,30.43,101,317.92,3.37
172019,66.27,54,30.43,101,317.95,4.5
171520,47.17,54,30.43,101,336.52,3.37
171024,42.79,54,30.43,101,350.21,3.37
170524,88.44,54,30.43,101,348.77,3.37
170024,79.4,54,30.43,101,359.93,1.12
165522,35.97,54,30.43,101,309.64,3.37
165021,97.42,54,30.43,101,256.56,3.37
164523,129.99,54,30.43,101,340.22,3.37
164025,60.14,54,30.43,101,353.09,3.37
163523,32.01,53,30.43,101,45.76,3.37
163022,36.8,54,30.42,101,14.12,3.37
162522,32.03,54,30.42,101,164.8,1.12
162023,28.11,54,30.42,101,1.27,5.62
161521,26.23,54,30.42,101,11.27,2.25
161023,82.63,54,30.42,101,21.89,0
160528,59.76,54,30.42,100,32.44,2.25
160019,51.22,54,30.42,100,0.1,2.25
155522,69.86,54,30.42,100,24.32,2.25
155020,71.44,54,30.42,100,359.9,3.37
154519,118.05,54,30.42,100,7.35,1.12
154019,56.77,54,30.42,100,0.1,3.37
153522,60.61,54,30.42,100,17.96,3.37
153022,85.19,54,30.42,99,30.25,3.37
152528,47.62,55,30.42,99,13.99,5.62
152020,85.52,55,30.42,99,11.16,3.37
151519,50.76,55,30.43,99,52.5,2.25
151019,53.18,55,30.43,98,7.62,3.37
150520,24.29,55,30.43,98,95.1,2.25
150026,29.76,55,30.43,98,31.03,3.37
145525,59.04,56,30.43,98,42.72,4.5
145023,121.48,56,30.43,97,34.95,4.5
144523,80.47,56,30.43,97,22.02,4.5
144018,44.85,56,30.43,96,44.36,5.62
143519,58.16,56,30.43,96,8.94,5.62
143022,51.92,56,30.43,96,8.69,3.37
142526,61.81,57,30.43,96,0.94,3.37
142022,151.43,57,30.43,96,353.48,5.62
141526,275.79,57,30.43,96,336.49,3.37
141026,415.21,57,30.43,96,75.22,5.62
140524,305.77,57,30.43,97,358.67,4.5
140021,222.47,57,30.43,97,324.52,3.37
135520,302.64,57,30.43,96,359.83,3.37
135019,193.94,58,30.43,96,9.54,7.87
134521,337.82,58,30.44,94,312.99,7.87
134019,182.2,58,30.44,96,336.49,5.62
133518,353.18,58,30.44,95,343.55,6.75
133021,191.61,59,30.44,95,7.32,6.75
132524,167.32,59,30.44,93,332.37,5.62
132023,262.13,60,30.44,91,354.89,2.25
131524,517.26,60,30.44,88,331.97,9
131027,1149.9,59,30.45,91,335.84,10.12
130520,309.94,59,30.45,88,327.09,6.75
130038,254.53,59,30.45,90,313.3,7.87
125523,295.59,59,30.45,90,308.14,6.75
125049,263.77,58,30.45,91,349.25,6.75
124523,140.13,58,30.46,91,346.32,5.62
124022,197.1,58,30.46,90,352.42,6.75
123523,253.74,58,30.46,89,3.76,7.87
123019,185.05,59,30.46,90,336.48,9
122540,229.52,59,30.46,91,333.24,9
122020,253.57,59,30.46,90,333.68,0
121520,280.39,59,30.46,89,306.82,12.37
121022,372.69,60,30.47,88,308.42,7.87
120532,360.02,60,30.47,87,316.29,7.87
120025,437.37,60,30.47,87,332.55,7.87
115537,783.19,59,30.47,80,308.62,7.87
115020,574.06,59,30.47,89,351.34,7.87
114539,321.21,58,30.47,91,346.13,6.75
114024,673.26,58,30.47,91,359.92,6.75
113518,388.34,58,30.48,91,0.1,1.12
113020,233.95,58,30.48,92,16.81,5.62
112524,201.46,59,30.48,91,22.04,9
112019,299.96,59,30.48,89,359.92,7.87
111519,545.74,58,30.48,84,297.55,4.5
111024,192.55,59,30.48,89,355.46,5.62
110524,298.65,59,30.48,88,359.92,5.62
110022,364.94,59,30.48,88,312.77,9
105521,1157.59,58,30.48,89,331.36,4.5
105022,805.19,58,30.48,91,308.25,3.37
104521,1104.34,58,30.49,91,334.48,4.5
104026,269.34,58,30.49,93,1.1,5.62
103521,899.52,58,30.49,89,2.27,2.25
103023,339.48,59,30.49,93,336.63,5.62
102520,887.43,58,30.49,90,348.61,5.62
102023,821.55,59,30.49,92,359.92,6.75
101528,948.85,59,30.49,90,334.16,5.62
101022,827.3,58,30.49,86,341.48,4.5
100528,893.56,58,30.49,88,350.31,4.5
100024,862.05,58,30.49,90,359.92,3.37
095522,443.59,58,30.49,87,0.38,2.25
095024,850.61,58,30.49,85,328.14,2.25
094520,694.26,58,30.49,86,0.14,3.37
094020,697.16,57,30.49,86,346.94,0
093524,441.94,57,30.49,90,21.36,1.12
093025,825.78,57,30.49,89,0.11,2.25
092527,726.76,56,30.49,86,18.01,1.12
092027,631.92,56,30.49,90,18.02,2.25
091518,589.75,56,30.49,90,17.69,2.25
091024,464.95,56,30.49,89,0.11,2.25
090522,565.67,56,30.49,79,14.34,1.12
090020,585.77,56,30.49,78,359.92,1.12
085524,471.57,56,30.49,77,2.13,3.37
085023,400.39,56,30.49,76,2.14,1.12
084520,424.99,56,30.48,83,2.76,0
084025,356.2,56,30.48,76,86.43,1.12
083519,339.2,55,30.48,76,86.52,1.12
083020,459.83,54,30.48,83,177.65,0
082521,330.83,54,30.48,89,177.65,2.25
082021,292.07,53,30.48,89,177.62,2.25
081524,276.03,53,30.48,90,177.62,2.25
081023,231.05,52,30.48,91,178.55,3.37
080528,230.73,52,30.48,90,178.54,3.37
080024,210.75,51,30.48,91,178.54,2.25
075521,174.15,51,30.47,91,178.55,2.25
075020,156.05,51,30.47,90,178.54,2.25
074521,149.84,50,30.47,90,178.55,2.25
074020,163.77,50,30.47,92,178.54,3.37
073519,157.85,50,30.47,92,174.21,3.37
073028,153.73,49,30.47,92,174.21,2.25
072521,157.1,49,30.47,93,172.81,3.37
072021,146.67,48,30.46,93,172.81,3.37
071524,134.36,48,30.47,92,172.8,2.25
071025,116.68,48,30.47,91,173.88,4.5
070535,112.14,47,30.46,90,176.72,3.37
070021,107.1,47,30.46,91,178.35,4.5
065522,91.83,47,30.46,91,179.52,4.5
065023,74.69,47,30.46,91,179.52,5.62
064525,63.71,47,30.46,90,175.89,3.37
064024,54.51,46,30.46,89,180.44,5.62
063523,45.68,46,30.46,89,184.85,6.75
063019,34.55,46,30.45,90,177.15,5.62
062519,24.08,46,30.45,91,179.68,6.75
062018,15.86,46,30.45,91,189.42,6.75
061522,10.12,46,30.45,91,179.35,5.62
061023,2.67,46,30.45,91,172.65,5.62
060520,1.58,46,30.45,92,162.23,4.5
060018,1.22,47,30.45,92,161.93,3.37
055520,1.22,47,30.45,92,160.97,3.37
055028,1.22,47,30.45,93,161.45,1.12
054523,1.18,47,30.45,94,161.45,1.12
054022,1.2,47,30.45,91,161.45,1.12
053524,1.23,47,30.44,92,161.46,1.12
053021,1.23,47,30.44,91,167.84,3.37
052524,1.23,47,30.44,90,168.34,4.5
052020,1.23,47,30.44,91,166.77,3.37
051526,1.19,47,30.44,90,166.76,1.12
051022,1.21,47,30.44,90,166.76,1.12
050521,1.21,47,30.44,90,166.76,1.12
050019,1.24,47,30.44,91,168.27,3.37
045523,1.22,47,30.44,91,177.89,4.5
045023,1.17,47,30.44,91,180.17,5.62
044523,1.22,48,30.44,91,182.87,5.62
044020,1.25,48,30.44,91,190.65,3.37
043522,1.22,48,30.43,91,191.08,3.37
043025,1.27,48,30.43,91,191.68,4.5
042521,1.2,48,30.43,91,179.14,3.37
042025,1.23,48,30.43,91,178.38,3.37
041525,1.23,48,30.43,92,174.5,6.75
041022,1.24,48,30.43,92,177.16,7.87
040519,1.25,48,30.43,94,182.1,9
040024,1.24,48,30.43,95,190.25,9
035524,1.24,48,30.43,96,199.11,5.62
035024,1.22,48,30.43,96,194.59,6.75
034528,1.2,48,30.43,96,194.11,7.87
034024,1.27,47,30.43,95,194.87,6.75
033523,1.24,47,30.43,93,209.43,5.62
033020,1.21,47,30.43,92,216.07,5.62
032526,1.22,48,30.43,91,200.97,5.62
032022,1.25,48,30.43,90,203.5,6.75
031523,1.19,48,30.43,91,190.76,4.5
031027,1.24,48,30.43,90,187.35,4.5
030520,1.25,48,30.43,91,181.09,5.62
030020,1.25,48,30.43,91,178.14,5.62
025520,1.25,48,30.43,90,181.39,6.75
025022,1.22,48,30.43,91,178.43,6.75
024519,1.23,49,30.43,91,186.97,7.87
024020,1.23,49,30.43,93,192.24,6.75
023525,1.24,49,30.43,94,195.69,6.75
023021,1.24,49,30.43,93,204.06,5.62
022522,1.23,49,30.44,94,199.79,5.62
022020,1.22,49,30.44,95,201.48,6.75
021518,1.23,49,30.44,95,202.34,5.62
021019,1.23,48,30.44,96,202.35,4.5
020522,1.22,48,30.44,96,202.03,4.5
020024,1.22,48,30.44,96,199.2,5.62
015521,1.23,48,30.44,96,208.39,4.5
015021,1.26,48,30.44,96,218.66,3.37
014521,1.24,48,30.44,96,215.21,3.37
014020,1.2,48,30.44,96,220.81,4.5
013521,1.22,48,30.45,96,212.34,5.62
013025,1.22,48,30.45,96,201.52,6.75
012521,1.21,48,30.45,95,208.97,4.5
012027,1.24,48,30.45,95,203,6.75
011524,1.22,49,30.45,95,195.62,6.75
011025,1.24,49,30.46,94,212.55,3.37
010524,1.2,49,30.46,95,212.54,3.37
010018,1.24,50,30.46,95,212.54,2.25
005524,1.22,50,30.46,94,212.54,3.37
005024,1.23,50,30.46,93,212.3,1.12
004522,1.25,50,30.46,92,214.18,4.5
004026,1.21,51,30.46,92,230.58,3.37
003524,1.23,51,30.46,93,259.54,2.25
003027,1.24,51,30.47,94,266.65,2.25
002520,1.22,50,30.47,95,275.8,4.5
000020,1.23,50,30.47,93,193.49,5.62
235520,1.23,50,30.47,91,193.07,3.37
235022,1.22,50,30.47,90,186.2,4.5
234518,1.22,50,30.47,90,179.82,3.37
234021,1.24,51,30.47,90,135.02,3.37
233520,1.23,51,30.47,89,143.98,6.75
233018,1.24,51,30.47,88,88.83,1.12
232520,1.24,51,30.47,87,78.11,3.37
232020,1.25,51,30.47,91,12.93,1.12
231526,1.23,51,30.47,90,160.92,4.5
231021,1.26,51,30.47,90,165.87,5.62
230526,1.25,51,30.47,89,174.82,7.87
230020,1.25,51,30.47,89,157.41,5.62
225525,1.23,51,30.47,90,143.07,6.75
225023,1.24,51,30.47,90,164.6,7.87
224520,1.27,51,30.47,91,145.18,7.87
224021,1.24,51,30.47,91,183.67,6.75
223524,1.24,51,30.47,92,152.89,6.75
223020,1.25,51,30.48,92,164.15,4.5
222523,1.26,51,30.48,93,156.99,6.75
222028,1.25,51,30.48,93,159.54,7.87
221523,1.24,51,30.48,93,162.56,5.62
221019,1.24,50,30.48,94,163.79,5.62
220518,1.27,50,30.48,95,175.82,3.37
220024,1.23,50,30.48,95,170.49,5.62
215527,1.23,50,30.48,97,148.31,5.62
215023,1.24,50,30.49,98,146.42,4.5
214519,1.23,51,30.49,99,140.21,5.62
214023,1.22,51,30.49,99,136.08,7.87
213519,1.21,51,30.49,98,185.56,3.37
213020,1.24,51,30.49,98,114.55,4.5
212522,1.28,51,30.49,97,84.75,1.12
212021,1.24,51,30.49,97,80.43,1.12
211519,1.24,51,30.49,96,139.96,4.5
211019,1.25,51,30.48,95,159.89,4.5
210520,1.25,51,30.49,96,153.66,3.37
210027,1.29,52,30.49,95,80.21,1.12
205523,1.31,52,30.49,95,47.1,1.12
205023,1.28,52,30.48,95,82.92,1.12
204523,1.27,51,30.48,95,84.2,3.37
204022,1.24,51,30.48,95,114.78,2.25
203522,1.26,51,30.48,95,122.97,2.25
203020,1.24,51,30.48,96,124.38,2.25
202522,1.26,51,30.48,96,163.76,1.12
202021,1.24,51,30.48,97,151.12,3.37
201521,1.25,51,30.48,98,169.58,4.5
201023,1.26,51,30.48,99,159.91,3.37
200518,1.19,51,30.48,100,161.34,3.37
200021,1.22,52,30.47,100,161.52,4.5
195523,1.27,52,30.47,100,139.44,3.37
195022,1.25,52,30.47,100,148.01,5.62
194522,1.23,52,30.47,100,104.72,1.12
194024,1.23,52,30.47,100,81.39,5.62
193521,1.24,52,30.47,99,93.81,4.5
193025,1.22,52,30.47,99,135.57,1.12
192520,1.23,52,30.47,99,133.87,0
191522,1.21,52,30.46,99,152.85,2.25
191021,1.24,52,30.46,99,157.02,3.37
190523,1.23,52,30.46,99,154.12,2.25
190020,1.26,53,30.46,99,109.39,2.25
185520,1.25,52,30.46,98,179.51,2.25
185023,1.22,53,30.46,98,180.02,3.37
184520,1.24,53,30.46,99,118.97,2.25
184019,1.23,54,30.46,98,106.9,1.12
183523,1.23,54,30.46,98,149.05,1.12
183023,1.25,54,30.46,97,105.63,2.25
182521,1.22,54,30.46,97,71.68,0
182023,1.25,54,30.46,97,66.92,2.25
181520,1.68,54,30.46,98,150.4,1.12
181021,3.88,54,30.45,99,150.42,1.12
180524,13.37,54,30.45,99,168.36,3.37
180025,15.02,55,30.45,100,162.84,1.12
175523,23.16,55,30.45,100,110.86,3.37
175020,31.49,55,30.45,99,119.83,3.37
174519,52.42,55,30.45,99,54.48,4.5
174018,58.96,56,30.45,98,40.31,1.12
173519,60.66,55,30.45,95,29.44,3.37
173022,74.65,56,30.44,99,33.45,2.25
172520,83.23,56,30.44,100,46.92,2.25
172024,96.75,56,30.44,100,98.38,3.37
171521,127.9,56,30.44,100,80.96,1.12
170523,195.72,57,30.45,102,156.31,2.25
170019,216.31,56,30.44,102,156.21,0
165523,190.92,55,30.44,102,156.47,3.37
165027,242.69,55,30.44,102,84.82,2.25
164520,320.35,55,30.44,102,53.41,2.25
164021,332.81,55,30.44,102,29.31,4.5
163525,164.8,54,30.44,102,85.44,2.25
163019,111.32,54,30.44,102,33,2.25
162524,111.52,55,30.44,102,33.48,4.5
162020,103.47,55,30.44,102,13.37,4.5
161518,130.61,55,30.44,102,16.06,2.25
161019,184.22,55,30.44,102,51.61,1.12
160520,182.95,54,30.44,102,51.61,0
160019,177.35,54,30.44,102,51.62,1.12
155519,124.61,54,30.44,102,52.25,3.37
155023,183.27,55,30.44,102,28.19,1.12
154520,149.18,55,30.44,102,19.86,5.62
