@relation arff

@attribute Time numeric
@attribute ' Radiation' {'0 category','5 category','10 category','20 category','25 category','35 category','50 category','60 category','85 category','110 category','130 category','160 category','190 category','205 category','240 category','275 category','300 category','325 category','345 category','365 category','370 category','425 category','460 category','510 category','565 category','310 category','230 category','625 category','805 category','670 category','680 category','690 category','700 category','715 category','745 category','610 category','760 category','775 category','790 category','820 category','855 category','875 category','870 category','890 category','910 category','925 category','935 category','945 category','955 category','960 category','970 category','975 category','985 category','990 category','995 category','1005 category','1010 category','1015 category','1020 category','1025 category','1030 category','1035 category','1040 category','1000 category','980 category','965 category','915 category','900 category','880 category','840 category','830 category','815 category','800 category','785 category','770 category','755 category','740 category','720 category','705 category','685 category','655 category','635 category','620 category','595 category','580 category','560 category','540 category','520 category','500 category','480 category','440 category','415 category','395 category','375 category','355 category','305 category','280 category','250 category','220 category','165 category','15 category','30 category','45 category','80 category','105 category','155 category','180 category','210 category','295 category','315 category','340 category','405 category','380 category','400 category','420 category','445 category','505 category','600 category','640 category','675 category','725 category','780 category','825 category','845 category','850 category','895 category','905 category','950 category','940 category','920 category','885 category','860 category','730 category','695 category','660 category','605 category','585 category','545 category','525 category','485 category','465 category','385 category','320 category','270 category','215 category','40 category','55 category','65 category','75 category','200 category','115 category','95 category','150 category','135 category','140 category','175 category','120 category','145 category','255 category','515 category','225 category','265 category','260 category','930 category','645 category','750 category','285 category','330 category','170 category','245 category','350 category','455 category','1065 category','1385 category','1155 category','1150 category','1135 category','1300 category','1145 category','590 category','570 category','550 category','530 category','495 category','470 category','450 category','430 category','410 category','390 category','70 category','475 category','535 category','555 category','615 category','865 category','1050 category','835 category','665 category','650 category','630 category','195 category','185 category','100 category','90 category','235 category','335 category','795 category','435 category','1060 category','1070 category','1075 category','1045 category','765 category','360 category','125 category','290 category','1255 category','1220 category','1090 category','1095 category','735 category','1250 category','1170 category','1120 category','1105 category','1330 category','1235 category','1115 category','490 category','1055 category','710 category','810 category','1100 category','1110 category','1265 category','1205 category','575 category','1080 category','1085 category','1285 category','1160 category','1165 category','1225 category','1130 category','1190 category','1240 category','1185 category','1360 category','1180 category','1245 category','1195 category','1140 category','1600 category','1475 category','1370 category','1410 category','1200 category','1450 category','1175 category','1275 category','1260 category','1350 category','1420 category','1315 category','1280 category','1290 category','1230 category','1215 category'}
@attribute ' Temperature' numeric
@attribute ' Pressure' numeric
@attribute ' Humidity' numeric
@attribute ' WindDirection(Degrees)' numeric
@attribute ' Speed' numeric

@data
13030,'0 category',51,30.44,99,127.53,7.87
12523,'0 category',50,30.44,99,145.18,10.12
12021,'0 category',50,30.44,99,157.74,5.62
11525,'0 category',50,30.45,98,184.21,4.5
11021,'0 category',50,30.45,98,109.41,5.62
10520,'0 category',50,30.45,98,178.42,9
10025,'0 category',49,30.45,97,146.72,11.25
5520,'0 category',49,30.45,97,146.87,10.12
5021,'0 category',49,30.45,95,152.75,13.5
4518,'0 category',48,30.45,94,151.16,7.87
4024,'0 category',48,30.45,92,151.13,10.12
3522,'0 category',48,30.45,88,180.23,10.12
3018,'0 category',49,30.45,84,151.91,9
2020,'0 category',49,30.46,77,154.23,7.87
19,'0 category',48,30.46,79,137.68,11.25
190502,'0 category',46,30.42,100,152.2,6.75
190003,'0 category',46,30.42,100,168.06,9
185501,'0 category',46,30.42,99,116.92,6.75
185004,'0 category',46,30.42,99,162.15,4.5
184501,'0 category',46,30.42,99,81.09,6.75
184002,'0 category',46,30.41,99,4.37,3.37
183502,'0 category',46,30.41,100,134.61,5.62
183003,'0 category',46,30.41,100,186.69,12.37
182503,'0 category',46,30.41,101,183.08,4.5
182001,'0 category',46,30.41,101,183.96,2.25
181502,'0 category',46,30.41,100,96.02,9
181002,'0 category',46,30.41,100,119.53,11.25
180501,'0 category',46,30.41,100,138.51,9
180002,'0 category',46,30.4,100,187.99,7.87
175501,'0 category',47,30.4,100,153.97,10.12
175002,'0 category',47,30.4,100,122.5,4.5
174502,'0 category',47,30.4,100,95.44,14.62
174006,'5 category',47,30.4,100,149.37,7.87
173507,'5 category',47,30.4,100,162.59,11.25
173002,'15 category',47,30.39,99,127.18,7.87
172502,'10 category',47,30.39,99,155.89,4.5
172001,'15 category',47,30.39,100,116.56,7.87
171505,'25 category',47,30.39,100,157.67,7.87
171002,'30 category',47,30.4,100,127.6,11.25
170502,'30 category',47,30.4,99,147.5,7.87
170004,'35 category',47,30.4,99,124.89,4.5
165502,'40 category',47,30.4,99,143.88,5.62
165001,'35 category',47,30.4,98,114.39,6.75
164505,'35 category',47,30.4,97,101.94,2.25
164002,'30 category',48,30.4,97,138.4,4.5
163502,'40 category',48,30.4,96,7.83,4.5
163004,'70 category',49,30.39,95,150.53,7.87
162501,'90 category',49,30.39,94,105.59,2.25
162004,'70 category',50,30.39,92,146.98,6.75
161502,'70 category',50,30.39,90,132.51,5.62
161001,'95 category',50,30.38,88,128.51,6.75
160501,'185 category',50,30.38,89,134.93,7.87
160002,'190 category',49,30.39,91,184.95,5.62
155502,'250 category',49,30.39,97,179.58,4.5
155002,'270 category',49,30.39,97,78.28,2.25
154501,'475 category',49,30.39,97,87.34,4.5
154006,'490 category',48,30.39,97,64.44,4.5
153507,'340 category',48,30.39,97,134.6,7.87
153001,'245 category',48,30.39,97,102.1,3.37
152502,'200 category',48,30.39,96,104,2.25
152005,'135 category',49,30.39,95,47.64,4.5
151502,'175 category',49,30.38,96,61.68,4.5
151002,'220 category',48,30.38,98,119.66,7.87
150504,'230 category',48,30.38,97,149,4.5
150002,'265 category',48,30.38,96,118.14,5.62
145501,'265 category',48,30.38,93,99.29,3.37
145001,'285 category',49,30.38,93,85.59,5.62
144506,'280 category',49,30.38,90,142.15,1.12
144003,'245 category',49,30.38,89,112.6,11.25
143504,'310 category',49,30.39,88,54.84,11.25
143004,'310 category',49,30.39,89,71.6,4.5
142501,'375 category',49,30.39,91,134.16,10.12
142006,'450 category',49,30.39,92,55.76,6.75
141502,'415 category',49,30.38,93,126.31,5.62
141001,'360 category',49,30.39,96,39.08,5.62
140501,'310 category',49,30.39,95,70.41,11.25
140002,'345 category',49,30.39,95,138.75,5.62
135502,'425 category',48,30.39,98,93.2,1.12
135002,'985 category',47,30.4,99,47.46,7.87
134504,'965 category',47,30.4,100,51.15,7.87
134002,'315 category',47,30.4,100,69.53,3.37
133501,'675 category',48,30.39,100,31.77,4.5
133004,'475 category',48,30.39,99,64.44,7.87
132502,'250 category',48,30.4,100,87.18,7.87
132003,'535 category',48,30.4,99,55.04,5.62
131502,'350 category',49,30.4,99,182.11,4.5
131002,'390 category',49,30.4,99,10.29,6.75
130504,'445 category',49,30.4,99,76.39,5.62
130002,'300 category',49,30.4,98,120.39,5.62
125508,'585 category',49,30.4,99,54.82,9
125001,'615 category',50,30.4,99,68.86,4.5
124501,'430 category',50,30.4,99,10.51,6.75
124005,'730 category',50,30.4,99,93.1,5.62
123501,'770 category',49,30.41,100,359.94,3.37
123001,'785 category',49,30.41,100,10.47,6.75
122505,'690 category',49,30.41,100,54.04,11.25
122001,'785 category',49,30.41,100,13.29,9
121501,'710 category',49,30.41,100,72.39,15.75
121002,'690 category',48,30.41,99,76.93,4.5
120504,'465 category',49,30.41,99,132.61,2.25
120004,'550 category',49,30.41,99,90.12,7.87
115501,'440 category',49,30.42,98,11.35,4.5
115002,'420 category',49,30.42,98,18.52,5.62
114506,'605 category',49,30.42,96,65.18,5.62
114005,'305 category',50,30.42,96,180.29,6.75
113502,'810 category',50,30.42,95,40.22,2.25
113002,'435 category',50,30.43,93,10.29,9
112502,'385 category',51,30.43,91,25.88,3.37
112001,'830 category',50,30.43,92,157.24,4.5
111502,'1075 category',50,30.43,98,93.99,6.75
111001,'915 category',50,30.43,99,49.87,3.37
110502,'380 category',49,30.43,98,81.37,4.5
110005,'380 category',49,30.43,98,98.27,10.12
105504,'345 category',49,30.43,96,51.51,3.37
105003,'470 category',49,30.44,96,141.55,3.37
104502,'325 category',50,30.44,94,75.08,3.37
104001,'605 category',50,30.44,94,145.77,7.87
103502,'650 category',49,30.44,97,78.68,11.25
103002,'385 category',49,30.44,97,86.31,14.62
102502,'385 category',49,30.44,97,49.18,7.87
102002,'960 category',49,30.44,98,150.93,4.5
101504,'885 category',49,30.44,98,62.63,6.75
101001,'635 category',49,30.44,97,62.77,5.62
100502,'395 category',49,30.45,97,73.65,7.87
100002,'510 category',49,30.45,96,142.64,5.62
95502,'430 category',48,30.44,96,100.17,7.87
95002,'370 category',48,30.44,95,170.21,3.37
94504,'440 category',48,30.44,96,127.26,13.5
94002,'355 category',47,30.44,96,100.31,3.37
93503,'355 category',47,30.44,97,139.13,10.12
93004,'380 category',46,30.45,100,132.03,5.62
92501,'395 category',46,30.45,100,134.61,10.12
92002,'580 category',46,30.45,100,121.37,10.12
91502,'305 category',46,30.45,100,91.21,4.5
91001,'385 category',46,30.45,99,90.82,5.62
90501,'285 category',45,30.44,99,96.35,10.12
90002,'370 category',45,30.44,99,182.87,10.12
85505,'250 category',45,30.45,99,95.27,4.5
85003,'280 category',45,30.45,98,108.22,6.75
84502,'235 category',45,30.45,98,190.86,5.62
84001,'195 category',45,30.44,98,189.64,2.25
83504,'290 category',46,30.44,98,29.82,4.5
83002,'195 category',46,30.44,98,56.28,7.87
82502,'340 category',45,30.43,99,140.04,4.5
82002,'250 category',45,30.43,99,135.4,11.25
81502,'355 category',45,30.43,100,117.25,5.62
81001,'290 category',45,30.43,100,232.81,5.62
80502,'175 category',45,30.43,100,131.33,11.25
80005,'150 category',45,30.43,100,106.13,3.37
75502,'145 category',45,30.42,100,173.22,7.87
75001,'195 category',45,30.42,99,167.72,2.25
74505,'65 category',45,30.42,99,113.79,11.25
74002,'75 category',45,30.42,99,131.93,9
73502,'55 category',45,30.42,99,125.83,12.37
73004,'120 category',45,30.42,99,146.21,9
72502,'65 category',45,30.43,99,97.38,6.75
72002,'25 category',45,30.43,99,169.3,6.75
71502,'30 category',45,30.42,98,71.55,6.75
71005,'30 category',45,30.42,98,167.42,9
70502,'20 category',45,30.42,98,100.03,7.87
70003,'20 category',45,30.42,98,159.27,9
65502,'20 category',45,30.42,97,150.66,6.75
65004,'15 category',44,30.42,96,151.07,9
64504,'10 category',44,30.42,95,112.66,11.25
64004,'5 category',44,30.42,95,154.77,11.25
63502,'5 category',44,30.42,95,189.32,14.62
63002,'0 category',44,30.42,92,171.4,11.25
62501,'0 category',43,30.43,82,133.5,5.62
62003,'0 category',43,30.42,77,181.03,6.75
61505,'0 category',43,30.42,80,145.28,7.87
61004,'0 category',43,30.42,75,125.25,9
60504,'0 category',42,30.42,76,146.45,9
60002,'0 category',42,30.41,75,173.21,12.37
55502,'0 category',42,30.42,82,150.88,6.75
55003,'0 category',41,30.41,87,106.53,5.62
54501,'0 category',41,30.41,95,181.82,3.37
54002,'0 category',41,30.42,97,117.26,9
53502,'0 category',42,30.42,97,166.07,6.75
53001,'0 category',42,30.42,98,131,12.37
52501,'0 category',42,30.42,98,123.75,9
52002,'0 category',42,30.42,98,139.61,3.37
51505,'0 category',43,30.41,98,134.2,7.87
51004,'0 category',42,30.41,97,111.46,9
50502,'0 category',43,30.41,97,144.88,11.25
50004,'0 category',43,30.41,97,97.17,6.75
45502,'0 category',43,30.41,97,101,3.37
45005,'0 category',42,30.41,98,179.76,11.25
44502,'0 category',42,30.41,98,176.49,7.87
44001,'0 category',43,30.41,99,169.3,5.62
43504,'0 category',43,30.41,98,171.76,7.87
43002,'0 category',42,30.41,98,136.21,10.12
42502,'0 category',42,30.41,99,167.73,3.37
42001,'0 category',42,30.41,99,117.63,9
41502,'0 category',42,30.41,99,122.35,5.62
41002,'0 category',42,30.41,99,132.44,11.25
40507,'0 category',42,30.41,99,110.33,10.12
40001,'0 category',42,30.42,98,200.7,3.37
35502,'0 category',42,30.42,98,122.37,3.37
35002,'0 category',42,30.42,98,178.7,6.75
34507,'0 category',42,30.42,98,139.05,10.12
34002,'0 category',42,30.42,97,124.12,9
33502,'0 category',41,30.42,96,142.16,7.87
33001,'0 category',42,30.42,96,165.89,3.37
32502,'0 category',41,30.42,96,139.02,12.37
32006,'0 category',41,30.42,94,149.97,6.75
31502,'0 category',40,30.42,90,135.84,10.12
31002,'0 category',40,30.42,88,119.15,9
30504,'0 category',41,30.42,79,71.79,2.25
30003,'0 category',41,30.42,74,113,6.75
25502,'0 category',41,30.42,65,135.7,5.62
25002,'0 category',42,30.42,68,146.6,6.75
24502,'0 category',42,30.42,60,163.51,5.62
24005,'0 category',42,30.42,59,174.03,6.75
23503,'0 category',42,30.42,59,193.13,6.75
23002,'0 category',43,30.43,59,161.73,7.87
22504,'0 category',44,30.43,61,155.7,4.5
22002,'0 category',44,30.43,61,159.46,2.25
21505,'0 category',43,30.43,62,140.64,6.75
21003,'0 category',43,30.43,68,153.25,7.87
20502,'0 category',42,30.43,75,155.43,7.87
20002,'0 category',41,30.43,86,193.56,5.62
15502,'0 category',41,30.43,97,129.01,5.62
15002,'0 category',42,30.43,98,178.61,10.12
14502,'0 category',42,30.43,98,170.47,12.37
14002,'0 category',42,30.44,98,121.39,9
13504,'0 category',42,30.44,98,184.58,3.37
13004,'0 category',42,30.44,97,107.22,10.12
12505,'0 category',41,30.44,97,164.38,5.62
12002,'0 category',41,30.44,96,131.29,14.62
11502,'0 category',40,30.44,93,172.82,5.62
11004,'0 category',40,30.44,91,140.66,4.5
10502,'0 category',40,30.44,86,90.05,6.75
10001,'0 category',40,30.44,81,116.2,7.87
5501,'0 category',39,30.44,80,112.76,6.75
5001,'0 category',38,30.45,91,150.99,5.62
4502,'0 category',39,30.45,93,174.75,6.75
4004,'0 category',39,30.45,91,118.27,9
3501,'0 category',39,30.45,86,118.11,3.37
3007,'0 category',40,30.45,82,121.89,7.87
2505,'0 category',41,30.45,77,142.81,10.12
2003,'0 category',41,30.45,73,159.48,5.62
1502,'0 category',42,30.46,62,86.06,3.37
1002,'0 category',41,30.46,58,151.64,6.75
507,'0 category',41,30.46,57,184.95,7.87
5,'0 category',40,30.46,66,79.93,6.75
235507,'0 category',40,30.46,77,122.94,10.12
235002,'0 category',39,30.46,90,186.25,4.5
234502,'0 category',40,30.46,96,150.1,3.37
234001,'0 category',40,30.46,96,196.67,2.25
233502,'0 category',40,30.46,95,116.45,3.37
233003,'0 category',40,30.45,97,137.17,6.75
232505,'0 category',39,30.45,98,136.44,6.75
232002,'0 category',39,30.46,98,148,9
231505,'0 category',39,30.46,99,135.02,11.25
231001,'0 category',39,30.46,98,138.02,10.12
230504,'0 category',39,30.46,99,171.42,4.5
230002,'0 category',39,30.46,99,159.12,3.37
225501,'0 category',39,30.46,99,106.57,12.37
225008,'0 category',39,30.46,99,177.75,7.87
224505,'0 category',40,30.46,99,130.84,11.25
224002,'0 category',40,30.46,99,146.78,6.75
223504,'0 category',40,30.46,99,120.62,9
223002,'0 category',40,30.46,98,117.77,12.37
222504,'0 category',40,30.46,98,121.81,3.37
222001,'0 category',40,30.46,98,120.14,6.75
221502,'0 category',40,30.46,99,108.44,5.62
221003,'0 category',40,30.46,99,117.03,14.62
220509,'0 category',40,30.46,99,150.06,2.25
220001,'0 category',40,30.46,99,175.56,7.87
215501,'0 category',40,30.46,99,105.22,13.5
215001,'0 category',40,30.46,99,101.38,5.62
214503,'0 category',40,30.46,98,140.54,9
214002,'0 category',40,30.46,98,196.2,6.75
213501,'0 category',40,30.46,97,137.52,13.5
213004,'0 category',40,30.46,97,144.75,10.12
212505,'0 category',40,30.46,96,130.35,11.25
212002,'0 category',41,30.46,95,167.76,10.12
211504,'0 category',41,30.46,93,43.82,2.25
211003,'0 category',42,30.46,91,141.58,4.5
210502,'0 category',42,30.46,80,74.81,5.62
210002,'0 category',42,30.45,70,119.08,5.62
205504,'0 category',42,30.45,71,91.86,5.62
205002,'0 category',42,30.45,80,74.14,2.25
204504,'0 category',42,30.45,67,134.98,2.25
204002,'0 category',42,30.45,85,112.79,2.25
203505,'0 category',43,30.45,88,149.45,5.62
203004,'0 category',44,30.46,81,9.97,4.5
202501,'0 category',46,30.46,71,134.42,3.37
202001,'0 category',45,30.45,42,89.39,6.75
201502,'0 category',44,30.45,47,151.86,7.87
201002,'0 category',43,30.45,56,150.11,5.62
200503,'0 category',43,30.45,80,159.92,5.62
200001,'0 category',43,30.45,63,126.01,9
195504,'0 category',44,30.45,84,127.32,7.87
195002,'0 category',44,30.45,83,111.27,9
194502,'0 category',44,30.44,81,134.93,10.12
194001,'0 category',44,30.44,77,171.96,7.87
193502,'0 category',44,30.44,64,126.96,4.5
193002,'0 category',43,30.44,75,145.03,2.25
192504,'0 category',43,30.44,94,174.13,5.62
192002,'0 category',43,30.44,95,141.98,6.75
191501,'0 category',44,30.44,95,110.36,10.12
191001,'0 category',44,30.44,95,138.48,3.37
190501,'0 category',44,30.44,95,135.41,10.12
190002,'0 category',44,30.44,95,141.18,7.87
185509,'0 category',44,30.44,94,135.77,11.25
185002,'0 category',44,30.44,93,80.46,6.75
184502,'0 category',44,30.44,92,111.08,5.62
184002,'0 category',45,30.44,90,162.93,4.5
183502,'0 category',45,30.43,89,154.64,12.37
183004,'0 category',45,30.43,88,117.07,7.87
182502,'0 category',45,30.43,86,130.1,7.87
182002,'0 category',45,30.43,85,140.26,9
181505,'0 category',46,30.43,84,151.06,2.25
181007,'0 category',46,30.43,81,121.61,9
180502,'0 category',47,30.43,77,96.13,6.75
180004,'0 category',48,30.43,69,74.89,10.12
175502,'0 category',48,30.43,62,120.56,4.5
175002,'5 category',48,30.43,59,158.96,4.5
174502,'5 category',48,30.43,64,153.54,7.87
174002,'10 category',49,30.43,69,118.29,5.62
173504,'10 category',50,30.43,63,84.49,6.75
173002,'15 category',51,30.43,65,127.48,3.37
172501,'20 category',51,30.43,49,86.27,4.5
172002,'35 category',51,30.42,52,117.94,9
171504,'45 category',51,30.42,53,141.41,11.25
171005,'65 category',51,30.42,61,152.09,4.5
170502,'85 category',51,30.42,70,196.91,4.5
170003,'105 category',51,30.42,70,129.85,5.62
165501,'125 category',51,30.42,84,126.08,4.5
165002,'150 category',52,30.42,81,55.16,7.87
164502,'175 category',53,30.42,79,152.32,2.25
164020,'200 category',53,30.42,74,190.97,2.25
163518,'230 category',54,30.42,70,40.83,5.62
163017,'255 category',54,30.42,59,132.54,2.25
162517,'285 category',55,30.42,64,112.48,3.37
162019,'310 category',55,30.42,67,32.11,1.12
161517,'335 category',56,30.42,58,357.41,2.25
161018,'355 category',56,30.42,50,99.67,5.62
160518,'380 category',57,30.42,48,62.22,2.25
160018,'400 category',57,30.41,50,78.17,5.62
155517,'420 category',57,30.41,44,113.64,2.25
155018,'435 category',56,30.41,41,154.16,4.5
154520,'455 category',56,30.41,46,78.35,4.5
154017,'470 category',56,30.41,55,89.31,2.25
153517,'490 category',57,30.41,55,326.07,3.37
153017,'505 category',57,30.41,58,349.51,1.12
152517,'525 category',57,30.41,46,14.19,2.25
152017,'545 category',57,30.41,47,56.06,5.62
151518,'560 category',57,30.41,48,81.13,2.25
151020,'575 category',58,30.41,59,61.91,5.62
150517,'590 category',58,30.41,43,99.53,6.75
150018,'605 category',59,30.41,47,114.91,2.25
145518,'625 category',58,30.41,43,46.31,4.5
145018,'640 category',58,30.41,49,19.14,4.5
144523,'650 category',57,30.41,60,125.54,2.25
144018,'665 category',57,30.41,67,77.73,3.37
143518,'680 category',57,30.41,62,26.38,3.37
143018,'695 category',57,30.41,57,43.84,6.75
142517,'710 category',57,30.41,49,80.73,4.5
142017,'720 category',57,30.41,54,158.79,2.25
141518,'730 category',56,30.41,60,5.94,5.62
141017,'740 category',56,30.41,69,55.49,3.37
140521,'755 category',56,30.42,65,35.67,4.5
140017,'760 category',57,30.41,67,38.36,5.62
135518,'775 category',57,30.42,68,28.3,10.12
135020,'785 category',58,30.42,65,37.73,12.37
134518,'795 category',58,30.42,56,22.45,5.62
134018,'805 category',58,30.42,58,47.22,7.87
133518,'810 category',60,30.43,52,336.47,6.75
133017,'825 category',60,30.43,36,3.37,4.5
132519,'840 category',60,30.43,31,53.67,5.62
132021,'845 category',61,30.43,25,50.41,6.75
131523,'850 category',61,30.43,27,57.08,3.37
131018,'855 category',61,30.44,25,0.11,6.75
130519,'860 category',61,30.44,19,86.91,5.62
130021,'865 category',61,30.44,21,21.44,5.62
125519,'875 category',61,30.44,26,23.63,4.5
125021,'875 category',61,30.44,22,73.63,10.12
124520,'880 category',61,30.44,24,45.51,3.37
124022,'885 category',61,30.44,20,347.31,3.37
123518,'880 category',61,30.45,25,47.95,6.75
123018,'885 category',61,30.45,31,98.91,2.25
122518,'885 category',61,30.45,28,80.23,5.62
122018,'885 category',61,30.45,21,24.89,6.75
121520,'900 category',61,30.45,24,76.24,13.5
121017,'890 category',61,30.45,23,121.31,6.75
120522,'885 category',61,30.45,25,106.53,3.37
120021,'885 category',61,30.45,24,35.07,5.62
115517,'880 category',61,30.45,27,25.72,6.75
115018,'885 category',62,30.45,25,89.93,4.5
114521,'885 category',61,30.46,23,76.99,4.5
114021,'880 category',61,30.46,19,65.61,7.87
113518,'875 category',60,30.46,27,119.08,6.75
113017,'870 category',59,30.46,33,133.12,6.75
112518,'870 category',59,30.46,57,88.45,3.37
112018,'860 category',59,30.46,61,16.82,7.87
111519,'845 category',60,30.46,34,6.33,3.37
111017,'840 category',60,30.46,30,73.79,6.75
110517,'835 category',60,30.46,50,345.92,5.62
110018,'830 category',60,30.46,40,22.79,6.75
105518,'835 category',60,30.46,43,86.23,6.75
105017,'820 category',59,30.46,37,67.27,5.62
104517,'815 category',58,30.46,56,56.68,6.75
104017,'800 category',59,30.46,60,66.77,5.62
103518,'790 category',58,30.46,57,24.22,6.75
103018,'785 category',58,30.46,55,110.2,3.37
102520,'770 category',58,30.46,59,10.18,3.37
102017,'760 category',57,30.46,43,20.94,9
101517,'750 category',57,30.46,65,250.77,9
101018,'730 category',57,30.47,58,348.12,4.5
100518,'720 category',57,30.47,57,9.74,4.5
100020,'715 category',57,30.47,37,116.95,3.37
95518,'700 category',57,30.47,60,119.77,2.25
95018,'685 category',57,30.47,60,69.92,6.75
94518,'670 category',57,30.47,53,79.25,7.87
94019,'655 category',57,30.47,62,25.29,5.62
93518,'640 category',57,30.46,61,29.1,3.37
93021,'625 category',57,30.47,42,182.91,3.37
92520,'610 category',57,30.47,38,58.47,3.37
92020,'600 category',56,30.47,49,42.34,6.75
91517,'585 category',57,30.47,45,67.7,5.62
91018,'570 category',58,30.47,58,139.56,6.75
90517,'550 category',59,30.47,17,73.86,5.62
90020,'535 category',58,30.47,18,193.14,5.62
85518,'510 category',58,30.47,19,109.44,7.87
85019,'500 category',58,30.46,18,120.64,12.37
84524,'485 category',57,30.46,20,200.46,2.25
84021,'470 category',57,30.46,20,129.69,4.5
83517,'445 category',57,30.46,20,125.67,2.25
83019,'405 category',56,30.46,20,106.96,11.25
82518,'405 category',55,30.46,20,118.82,9
82023,'375 category',54,30.46,21,144.88,12.37
81517,'365 category',53,30.46,23,154.32,9
81017,'350 category',51,30.46,25,111.65,5.62
80524,'330 category',49,30.46,33,165.44,9
80018,'295 category',48,30.46,48,110.72,11.25
75520,'280 category',47,30.46,47,124.44,6.75
75021,'255 category',47,30.46,50,297.5,4.5
74518,'40 category',47,30.46,35,67.58,2.25
74018,'35 category',46,30.45,43,77.42,5.62
73517,'35 category',45,30.45,38,31.85,3.37
73020,'35 category',45,30.45,54,153.04,5.62
72517,'35 category',44,30.45,67,157.31,11.25
72018,'35 category',44,30.45,67,102.46,7.87
71524,'35 category',44,30.45,71,121.28,7.87
71017,'30 category',44,30.45,68,132.1,11.25
70519,'25 category',44,30.45,62,128.04,4.5
70017,'25 category',44,30.45,45,337.58,1.12
65518,'20 category',45,30.45,26,175.95,3.37
65020,'20 category',45,30.45,27,50.81,4.5
64518,'15 category',45,30.45,22,151.58,4.5
64018,'10 category',46,30.45,22,138.6,5.62
63518,'5 category',45,30.45,21,188.73,3.37
63018,'5 category',45,30.45,22,155.49,9
62517,'5 category',46,30.45,23,144.22,4.5
62018,'0 category',46,30.45,22,142.64,6.75
61519,'0 category',45,30.45,22,159.53,10.12
61017,'0 category',45,30.45,23,185.96,6.75
60518,'0 category',45,30.44,24,169.68,6.75
60017,'0 category',45,30.44,26,167.41,7.87
55518,'0 category',45,30.44,23,131.2,5.62
55018,'0 category',45,30.44,23,168.2,7.87
54517,'0 category',44,30.44,23,166.26,5.62
54018,'0 category',44,30.44,27,168.25,6.75
53518,'0 category',45,30.44,25,164.81,7.87
53017,'0 category',45,30.44,25,182.5,5.62
52523,'0 category',44,30.43,24,143.23,7.87
52018,'0 category',44,30.44,25,161.36,6.75
51518,'0 category',43,30.43,26,131.35,7.87
51020,'0 category',43,30.43,27,169.24,6.75
50518,'0 category',44,30.43,31,142.1,5.62
50017,'0 category',45,30.44,32,130.1,4.5
45520,'0 category',45,30.44,23,151.44,3.37
45020,'0 category',44,30.44,25,152.63,9
44517,'0 category',45,30.44,26,158.65,9
44018,'0 category',45,30.44,25,161.89,11.25
43521,'0 category',44,30.44,26,164.16,10.12
43021,'0 category',44,30.44,26,163.18,9
42517,'0 category',44,30.44,27,164.37,7.87
42018,'0 category',44,30.44,28,187.26,6.75
41518,'0 category',44,30.44,28,173.91,7.87
41020,'0 category',43,30.44,28,177.58,6.75
40517,'0 category',43,30.44,30,148.93,9
40018,'0 category',42,30.44,33,168.82,6.75
35517,'0 category',42,30.44,49,144.23,5.62
35018,'0 category',43,30.44,65,139.39,12.37
34517,'0 category',43,30.44,68,147.25,9
34017,'0 category',45,30.44,53,351.6,2.25
33517,'0 category',45,30.44,26,170.3,2.25
33021,'0 category',45,30.44,26,165.21,5.62
32517,'0 category',46,30.44,27,185.88,9
32017,'0 category',46,30.44,27,160.13,6.75
31524,'0 category',45,30.44,28,185.99,6.75
31018,'0 category',44,30.44,31,169.54,7.87
30519,'0 category',42,30.44,37,150.03,9
30018,'0 category',42,30.44,84,180.58,7.87
25518,'0 category',44,30.44,88,156.42,2.25
25020,'0 category',45,30.44,80,193.65,2.25
24518,'0 category',46,30.44,41,66.14,4.5
24018,'0 category',46,30.44,25,129.23,2.25
23517,'0 category',46,30.43,26,120.76,6.75
23022,'0 category',45,30.43,26,178.71,4.5
22518,'0 category',45,30.44,28,140.57,2.25
22018,'0 category',44,30.44,34,133.04,5.62
21517,'0 category',44,30.44,78,151.98,2.25
21019,'0 category',45,30.44,74,79.96,3.37
20518,'0 category',47,30.44,72,131.44,4.5
20018,'0 category',48,30.44,22,64.69,3.37
15518,'0 category',48,30.44,24,172.77,7.87
15020,'0 category',48,30.44,23,188.96,6.75
14518,'0 category',48,30.44,24,181.49,6.75
14018,'0 category',48,30.44,24,175.03,7.87
13520,'0 category',48,30.44,26,166.12,11.25
13017,'0 category',47,30.44,26,197.97,12.37
12518,'0 category',47,30.44,27,168.26,10.12
12021,'0 category',47,30.44,27,198.04,14.62
11518,'0 category',46,30.44,30,174.02,12.37
11018,'0 category',46,30.44,32,186.62,12.37
10517,'0 category',46,30.44,38,155.18,6.75
10017,'0 category',45,30.45,36,162.31,11.25
5521,'0 category',45,30.45,41,178.25,6.75
5020,'0 category',45,30.45,50,159.49,10.12
4518,'0 category',45,30.45,49,102.47,10.12
4018,'0 category',45,30.45,53,72.76,4.5
3519,'0 category',45,30.46,57,95.37,2.25
3020,'0 category',45,30.46,63,100.89,5.62
2520,'0 category',45,30.45,61,144.87,3.37
2021,'0 category',45,30.46,67,147.58,12.37
1517,'0 category',45,30.46,84,161.05,4.5
1017,'0 category',45,30.46,92,45.33,3.37
521,'0 category',46,30.46,94,93.39,9
17,'0 category',45,30.46,96,60.26,4.5
235518,'0 category',45,30.46,96,127.04,16.87
235023,'0 category',45,30.46,96,165.31,9
