id,day,hour,minute,consumption
hungary_familyHousehold_25,0,23,30,86
hungary_familyHousehold_26,0,0,0,50
hungary_familyHousehold_26,0,0,30,48
hungary_familyHousehold_26,0,1,0,49
hungary_familyHousehold_26,0,1,30,34
hungary_familyHousehold_26,0,2,0,69
hungary_familyHousehold_26,0,2,30,42
hungary_familyHousehold_26,0,3,0,50
hungary_familyHousehold_26,0,3,30,66
hungary_familyHousehold_26,0,4,0,33
hungary_familyHousehold_26,0,4,30,48
hungary_familyHousehold_26,0,5,0,213
hungary_familyHousehold_26,0,5,30,191
hungary_familyHousehold_26,0,6,0,207
hungary_familyHousehold_26,0,6,30,188
hungary_familyHousehold_26,0,7,0,194
hungary_familyHousehold_26,0,7,30,201
hungary_familyHousehold_26,0,8,0,97
hungary_familyHousehold_26,0,8,30,108
hungary_familyHousehold_26,0,9,0,95
hungary_familyHousehold_26,0,9,30,81
hungary_familyHousehold_26,0,10,0,116
hungary_familyHousehold_26,0,10,30,82
hungary_familyHousehold_26,0,11,0,60
hungary_familyHousehold_26,0,11,30,42
hungary_familyHousehold_26,0,12,0,32
hungary_familyHousehold_26,0,12,30,46
hungary_familyHousehold_26,0,13,0,108
hungary_familyHousehold_26,0,13,30,98
hungary_familyHousehold_26,0,14,0,111
hungary_familyHousehold_26,0,14,30,86
hungary_familyHousehold_26,0,15,0,100
hungary_familyHousehold_26,0,15,30,112
hungary_familyHousehold_26,0,16,0,103
hungary_familyHousehold_26,0,16,30,119
hungary_familyHousehold_26,0,17,0,231
hungary_familyHousehold_26,0,17,30,234
hungary_familyHousehold_26,0,18,0,250
hungary_familyHousehold_26,0,18,30,264
hungary_familyHousehold_26,0,19,0,242
hungary_familyHousehold_26,0,19,30,257
hungary_familyHousehold_26,0,20,0,239
hungary_familyHousehold_26,0,20,30,263
hungary_familyHousehold_26,0,21,0,257
hungary_familyHousehold_26,0,21,30,239
hungary_familyHousehold_26,0,22,0,71
hungary_familyHousehold_26,0,22,30,76
hungary_familyHousehold_26,0,23,0,68
hungary_familyHousehold_26,0,23,30,59
hungary_familyHousehold_27,0,0,0,40
hungary_familyHousehold_27,0,0,30,35
hungary_familyHousehold_27,0,1,0,46
hungary_familyHousehold_27,0,1,30,68
hungary_familyHousehold_27,0,2,0,69
hungary_familyHousehold_27,0,2,30,46
hungary_familyHousehold_27,0,3,0,48
hungary_familyHousehold_27,0,3,30,58
hungary_familyHousehold_27,0,4,0,67
hungary_familyHousehold_27,0,4,30,48
hungary_familyHousehold_27,0,5,0,211
hungary_familyHousehold_27,0,5,30,196
hungary_familyHousehold_27,0,6,0,198
hungary_familyHousehold_27,0,6,30,196
hungary_familyHousehold_27,0,7,0,204
hungary_familyHousehold_27,0,7,30,200
hungary_familyHousehold_27,0,8,0,89
hungary_familyHousehold_27,0,8,30,91
hungary_familyHousehold_27,0,9,0,88
hungary_familyHousehold_27,0,9,30,98
hungary_familyHousehold_27,0,10,0,117
hungary_familyHousehold_27,0,10,30,83
hungary_familyHousehold_27,0,11,0,32
hungary_familyHousehold_27,0,11,30,50
hungary_familyHousehold_27,0,12,0,56
hungary_familyHousehold_27,0,12,30,68
hungary_familyHousehold_27,0,13,0,108
hungary_familyHousehold_27,0,13,30,87
hungary_familyHousehold_27,0,14,0,101
hungary_familyHousehold_27,0,14,30,104
hungary_familyHousehold_27,0,15,0,98
hungary_familyHousehold_27,0,15,30,83
hungary_familyHousehold_27,0,16,0,86
hungary_familyHousehold_27,0,16,30,84
hungary_familyHousehold_27,0,17,0,244
hungary_familyHousehold_27,0,17,30,262
hungary_familyHousehold_27,0,18,0,240
hungary_familyHousehold_27,0,18,30,262
hungary_familyHousehold_27,0,19,0,235
hungary_familyHousehold_27,0,19,30,269
hungary_familyHousehold_27,0,20,0,234
hungary_familyHousehold_27,0,20,30,251
hungary_familyHousehold_27,0,21,0,255
hungary_familyHousehold_27,0,21,30,245
hungary_familyHousehold_27,0,22,0,57
hungary_familyHousehold_27,0,22,30,64
hungary_familyHousehold_27,0,23,0,73
hungary_familyHousehold_27,0,23,30,64
hungary_familyHousehold_28,0,0,0,39
hungary_familyHousehold_28,0,0,30,55
hungary_familyHousehold_28,0,1,0,57
hungary_familyHousehold_28,0,1,30,58
hungary_familyHousehold_28,0,2,0,44
hungary_familyHousehold_28,0,2,30,63
hungary_familyHousehold_28,0,3,0,47
hungary_familyHousehold_28,0,3,30,67
hungary_familyHousehold_28,0,4,0,63
hungary_familyHousehold_28,0,4,30,50
hungary_familyHousehold_28,0,5,0,194
hungary_familyHousehold_28,0,5,30,199
hungary_familyHousehold_28,0,6,0,197
hungary_familyHousehold_28,0,6,30,189
hungary_familyHousehold_28,0,7,0,219
hungary_familyHousehold_28,0,7,30,186
hungary_familyHousehold_28,0,8,0,102
hungary_familyHousehold_28,0,8,30,86
hungary_familyHousehold_28,0,9,0,106
hungary_familyHousehold_28,0,9,30,114
hungary_familyHousehold_28,0,10,0,117
hungary_familyHousehold_28,0,10,30,105
hungary_familyHousehold_28,0,11,0,53
hungary_familyHousehold_28,0,11,30,68
hungary_familyHousehold_28,0,12,0,35
hungary_familyHousehold_28,0,12,30,59
hungary_familyHousehold_28,0,13,0,116
hungary_familyHousehold_28,0,13,30,113
hungary_familyHousehold_28,0,14,0,105
hungary_familyHousehold_28,0,14,30,119
hungary_familyHousehold_28,0,15,0,102
hungary_familyHousehold_28,0,15,30,106
hungary_familyHousehold_28,0,16,0,81
hungary_familyHousehold_28,0,16,30,113
hungary_familyHousehold_28,0,17,0,258
hungary_familyHousehold_28,0,17,30,233
hungary_familyHousehold_28,0,18,0,269
hungary_familyHousehold_28,0,18,30,239
hungary_familyHousehold_28,0,19,0,232
hungary_familyHousehold_28,0,19,30,237
hungary_familyHousehold_28,0,20,0,250
hungary_familyHousehold_28,0,20,30,236
hungary_familyHousehold_28,0,21,0,243
hungary_familyHousehold_28,0,21,30,255
hungary_familyHousehold_28,0,22,0,59
hungary_familyHousehold_28,0,22,30,63
hungary_familyHousehold_28,0,23,0,61
hungary_familyHousehold_28,0,23,30,81
hungary_familyHousehold_29,0,0,0,68
hungary_familyHousehold_29,0,0,30,37
hungary_familyHousehold_29,0,1,0,42
hungary_familyHousehold_29,0,1,30,60
hungary_familyHousehold_29,0,2,0,58
hungary_familyHousehold_29,0,2,30,57
hungary_familyHousehold_29,0,3,0,62
hungary_familyHousehold_29,0,3,30,46
hungary_familyHousehold_29,0,4,0,64
hungary_familyHousehold_29,0,4,30,47
hungary_familyHousehold_29,0,5,0,182
hungary_familyHousehold_29,0,5,30,191
hungary_familyHousehold_29,0,6,0,204
hungary_familyHousehold_29,0,6,30,217
hungary_familyHousehold_29,0,7,0,204
hungary_familyHousehold_29,0,7,30,197
hungary_familyHousehold_29,0,8,0,111
hungary_familyHousehold_29,0,8,30,119
hungary_familyHousehold_29,0,9,0,85
hungary_familyHousehold_29,0,9,30,105
hungary_familyHousehold_29,0,10,0,92
hungary_familyHousehold_29,0,10,30,91
hungary_familyHousehold_29,0,11,0,36
hungary_familyHousehold_29,0,11,30,42
hungary_familyHousehold_29,0,12,0,69
hungary_familyHousehold_29,0,12,30,68
hungary_familyHousehold_29,0,13,0,87
hungary_familyHousehold_29,0,13,30,100
hungary_familyHousehold_29,0,14,0,95
hungary_familyHousehold_29,0,14,30,94
hungary_familyHousehold_29,0,15,0,115
hungary_familyHousehold_29,0,15,30,101
hungary_familyHousehold_29,0,16,0,86
hungary_familyHousehold_29,0,16,30,86
hungary_familyHousehold_29,0,17,0,237
hungary_familyHousehold_29,0,17,30,252
hungary_familyHousehold_29,0,18,0,266
hungary_familyHousehold_29,0,18,30,240
hungary_familyHousehold_29,0,19,0,238
hungary_familyHousehold_29,0,19,30,258
hungary_familyHousehold_29,0,20,0,267
hungary_familyHousehold_29,0,20,30,251
hungary_familyHousehold_29,0,21,0,264
hungary_familyHousehold_29,0,21,30,265
hungary_familyHousehold_29,0,22,0,75
hungary_familyHousehold_29,0,22,30,94
hungary_familyHousehold_29,0,23,0,71
hungary_familyHousehold_29,0,23,30,60
hungary_familyHousehold_30,0,0,0,43
hungary_familyHousehold_30,0,0,30,32
hungary_familyHousehold_30,0,1,0,33
hungary_familyHousehold_30,0,1,30,54
hungary_familyHousehold_30,0,2,0,60
hungary_familyHousehold_30,0,2,30,41
hungary_familyHousehold_30,0,3,0,33
hungary_familyHousehold_30,0,3,30,53
hungary_familyHousehold_30,0,4,0,57
hungary_familyHousehold_30,0,4,30,47
hungary_familyHousehold_30,0,5,0,194
hungary_familyHousehold_30,0,5,30,218
hungary_familyHousehold_30,0,6,0,197
hungary_familyHousehold_30,0,6,30,209
hungary_familyHousehold_30,0,7,0,207
hungary_familyHousehold_30,0,7,30,215
hungary_familyHousehold_30,0,8,0,103
hungary_familyHousehold_30,0,8,30,89
hungary_familyHousehold_30,0,9,0,93
hungary_familyHousehold_30,0,9,30,95
hungary_familyHousehold_30,0,10,0,107
hungary_familyHousehold_30,0,10,30,102
hungary_familyHousehold_30,0,11,0,52
hungary_familyHousehold_30,0,11,30,38
hungary_familyHousehold_30,0,12,0,66
hungary_familyHousehold_30,0,12,30,59
hungary_familyHousehold_30,0,13,0,112
hungary_familyHousehold_30,0,13,30,95
hungary_familyHousehold_30,0,14,0,103
hungary_familyHousehold_30,0,14,30,81
hungary_familyHousehold_30,0,15,0,81
hungary_familyHousehold_30,0,15,30,93
hungary_familyHousehold_30,0,16,0,84
hungary_familyHousehold_30,0,16,30,110
hungary_familyHousehold_30,0,17,0,258
hungary_familyHousehold_30,0,17,30,253
hungary_familyHousehold_30,0,18,0,238
hungary_familyHousehold_30,0,18,30,232
hungary_familyHousehold_30,0,19,0,236
hungary_familyHousehold_30,0,19,30,250
hungary_familyHousehold_30,0,20,0,256
hungary_familyHousehold_30,0,20,30,232
hungary_familyHousehold_30,0,21,0,237
hungary_familyHousehold_30,0,21,30,269
hungary_familyHousehold_30,0,22,0,80
hungary_familyHousehold_30,0,22,30,80
hungary_familyHousehold_30,0,23,0,63
hungary_familyHousehold_30,0,23,30,71
hungary_familyHousehold_31,0,0,0,61
hungary_familyHousehold_31,0,0,30,49
hungary_familyHousehold_31,0,1,0,58
hungary_familyHousehold_31,0,1,30,52
hungary_familyHousehold_31,0,2,0,53
hungary_familyHousehold_31,0,2,30,50
hungary_familyHousehold_31,0,3,0,56
hungary_familyHousehold_31,0,3,30,39
hungary_familyHousehold_31,0,4,0,50
hungary_familyHousehold_31,0,4,30,32
hungary_familyHousehold_31,0,5,0,208
hungary_familyHousehold_31,0,5,30,199
hungary_familyHousehold_31,0,6,0,181
hungary_familyHousehold_31,0,6,30,189
hungary_familyHousehold_31,0,7,0,185
hungary_familyHousehold_31,0,7,30,194
hungary_familyHousehold_31,0,8,0,104
hungary_familyHousehold_31,0,8,30,115
hungary_familyHousehold_31,0,9,0,106
hungary_familyHousehold_31,0,9,30,116
hungary_familyHousehold_31,0,10,0,113
hungary_familyHousehold_31,0,10,30,92
hungary_familyHousehold_31,0,11,0,67
hungary_familyHousehold_31,0,11,30,55
hungary_familyHousehold_31,0,12,0,55
hungary_familyHousehold_31,0,12,30,41
hungary_familyHousehold_31,0,13,0,118
hungary_familyHousehold_31,0,13,30,81
hungary_familyHousehold_31,0,14,0,114
hungary_familyHousehold_31,0,14,30,106
hungary_familyHousehold_31,0,15,0,100
hungary_familyHousehold_31,0,15,30,84
hungary_familyHousehold_31,0,16,0,92
hungary_familyHousehold_31,0,16,30,117
hungary_familyHousehold_31,0,17,0,244
hungary_familyHousehold_31,0,17,30,269
hungary_familyHousehold_31,0,18,0,231
hungary_familyHousehold_31,0,18,30,268
hungary_familyHousehold_31,0,19,0,234
hungary_familyHousehold_31,0,19,30,233
hungary_familyHousehold_31,0,20,0,261
hungary_familyHousehold_31,0,20,30,261
hungary_familyHousehold_31,0,21,0,248
hungary_familyHousehold_31,0,21,30,249
hungary_familyHousehold_31,0,22,0,64
hungary_familyHousehold_31,0,22,30,62
hungary_familyHousehold_31,0,23,0,93
hungary_familyHousehold_31,0,23,30,63
hungary_familyHousehold_32,0,0,0,67
hungary_familyHousehold_32,0,0,30,33
hungary_familyHousehold_32,0,1,0,45
hungary_familyHousehold_32,0,1,30,33
hungary_familyHousehold_32,0,2,0,35
hungary_familyHousehold_32,0,2,30,43
hungary_familyHousehold_32,0,3,0,44
hungary_familyHousehold_32,0,3,30,50
hungary_familyHousehold_32,0,4,0,37
hungary_familyHousehold_32,0,4,30,51
hungary_familyHousehold_32,0,5,0,190
hungary_familyHousehold_32,0,5,30,185
hungary_familyHousehold_32,0,6,0,192
hungary_familyHousehold_32,0,6,30,188
hungary_familyHousehold_32,0,7,0,218
hungary_familyHousehold_32,0,7,30,200
hungary_familyHousehold_32,0,8,0,104
hungary_familyHousehold_32,0,8,30,114
hungary_familyHousehold_32,0,9,0,107
hungary_familyHousehold_32,0,9,30,115
hungary_familyHousehold_32,0,10,0,97
hungary_familyHousehold_32,0,10,30,106
hungary_familyHousehold_32,0,11,0,66
hungary_familyHousehold_32,0,11,30,60
hungary_familyHousehold_32,0,12,0,69
hungary_familyHousehold_32,0,12,30,56
hungary_familyHousehold_32,0,13,0,98
hungary_familyHousehold_32,0,13,30,84
hungary_familyHousehold_32,0,14,0,119
hungary_familyHousehold_32,0,14,30,100
hungary_familyHousehold_32,0,15,0,115
hungary_familyHousehold_32,0,15,30,99
hungary_familyHousehold_32,0,16,0,102
hungary_familyHousehold_32,0,16,30,88
hungary_familyHousehold_32,0,17,0,257
hungary_familyHousehold_32,0,17,30,242
hungary_familyHousehold_32,0,18,0,251
hungary_familyHousehold_32,0,18,30,235
hungary_familyHousehold_32,0,19,0,256
hungary_familyHousehold_32,0,19,30,257
hungary_familyHousehold_32,0,20,0,233
hungary_familyHousehold_32,0,20,30,239
hungary_familyHousehold_32,0,21,0,231
hungary_familyHousehold_32,0,21,30,263
hungary_familyHousehold_32,0,22,0,93
hungary_familyHousehold_32,0,22,30,83
hungary_familyHousehold_32,0,23,0,85
hungary_familyHousehold_32,0,23,30,61
hungary_familyHousehold_33,0,0,0,45
hungary_familyHousehold_33,0,0,30,38
hungary_familyHousehold_33,0,1,0,56
hungary_familyHousehold_33,0,1,30,39
hungary_familyHousehold_33,0,2,0,35
hungary_familyHousehold_33,0,2,30,61
hungary_familyHousehold_33,0,3,0,31
hungary_familyHousehold_33,0,3,30,57
hungary_familyHousehold_33,0,4,0,69
hungary_familyHousehold_33,0,4,30,35
hungary_familyHousehold_33,0,5,0,217
hungary_familyHousehold_33,0,5,30,206
hungary_familyHousehold_33,0,6,0,215
hungary_familyHousehold_33,0,6,30,204
hungary_familyHousehold_33,0,7,0,190
hungary_familyHousehold_33,0,7,30,199
hungary_familyHousehold_33,0,8,0,81
hungary_familyHousehold_33,0,8,30,92
hungary_familyHousehold_33,0,9,0,115
hungary_familyHousehold_33,0,9,30,85
hungary_familyHousehold_33,0,10,0,93
hungary_familyHousehold_33,0,10,30,104
hungary_familyHousehold_33,0,11,0,53
hungary_familyHousehold_33,0,11,30,41
hungary_familyHousehold_33,0,12,0,67
hungary_familyHousehold_33,0,12,30,60
hungary_familyHousehold_33,0,13,0,111
hungary_familyHousehold_33,0,13,30,81
hungary_familyHousehold_33,0,14,0,99
hungary_familyHousehold_33,0,14,30,116
hungary_familyHousehold_33,0,15,0,108
hungary_familyHousehold_33,0,15,30,100
hungary_familyHousehold_33,0,16,0,82
hungary_familyHousehold_33,0,16,30,85
hungary_familyHousehold_33,0,17,0,269
hungary_familyHousehold_33,0,17,30,263
hungary_familyHousehold_33,0,18,0,269
hungary_familyHousehold_33,0,18,30,262
hungary_familyHousehold_33,0,19,0,257
hungary_familyHousehold_33,0,19,30,236
hungary_familyHousehold_33,0,20,0,261
hungary_familyHousehold_33,0,20,30,250
hungary_familyHousehold_33,0,21,0,259
hungary_familyHousehold_33,0,21,30,257
hungary_familyHousehold_33,0,22,0,90
hungary_familyHousehold_33,0,22,30,76
hungary_familyHousehold_33,0,23,0,90
hungary_familyHousehold_33,0,23,30,75
hungary_familyHousehold_34,0,0,0,38
hungary_familyHousehold_34,0,0,30,32
hungary_familyHousehold_34,0,1,0,67
hungary_familyHousehold_34,0,1,30,59
hungary_familyHousehold_34,0,2,0,68
hungary_familyHousehold_34,0,2,30,39
hungary_familyHousehold_34,0,3,0,69
hungary_familyHousehold_34,0,3,30,32
hungary_familyHousehold_34,0,4,0,37
hungary_familyHousehold_34,0,4,30,63
hungary_familyHousehold_34,0,5,0,216
hungary_familyHousehold_34,0,5,30,203
hungary_familyHousehold_34,0,6,0,203
hungary_familyHousehold_34,0,6,30,186
hungary_familyHousehold_34,0,7,0,188
hungary_familyHousehold_34,0,7,30,201
hungary_familyHousehold_34,0,8,0,97
hungary_familyHousehold_34,0,8,30,85
hungary_familyHousehold_34,0,9,0,94
hungary_familyHousehold_34,0,9,30,119
hungary_familyHousehold_34,0,10,0,111
hungary_familyHousehold_34,0,10,30,97
hungary_familyHousehold_34,0,11,0,56
hungary_familyHousehold_34,0,11,30,59
hungary_familyHousehold_34,0,12,0,31
hungary_familyHousehold_34,0,12,30,52
hungary_familyHousehold_34,0,13,0,100
hungary_familyHousehold_34,0,13,30,97
hungary_familyHousehold_34,0,14,0,100
hungary_familyHousehold_34,0,14,30,81
hungary_familyHousehold_34,0,15,0,118
hungary_familyHousehold_34,0,15,30,89
hungary_familyHousehold_34,0,16,0,113
hungary_familyHousehold_34,0,16,30,105
hungary_familyHousehold_34,0,17,0,237
hungary_familyHousehold_34,0,17,30,264
hungary_familyHousehold_34,0,18,0,258
hungary_familyHousehold_34,0,18,30,244
hungary_familyHousehold_34,0,19,0,267
hungary_familyHousehold_34,0,19,30,264
hungary_familyHousehold_34,0,20,0,263
hungary_familyHousehold_34,0,20,30,268
hungary_familyHousehold_34,0,21,0,246
hungary_familyHousehold_34,0,21,30,247
hungary_familyHousehold_34,0,22,0,80
hungary_familyHousehold_34,0,22,30,76
hungary_familyHousehold_34,0,23,0,73
hungary_familyHousehold_34,0,23,30,80
hungary_familyHousehold_35,0,0,0,38
hungary_familyHousehold_35,0,0,30,50
hungary_familyHousehold_35,0,1,0,47
hungary_familyHousehold_35,0,1,30,31
hungary_familyHousehold_35,0,2,0,38
hungary_familyHousehold_35,0,2,30,69
hungary_familyHousehold_35,0,3,0,61
hungary_familyHousehold_35,0,3,30,69
hungary_familyHousehold_35,0,4,0,61
hungary_familyHousehold_35,0,4,30,48
hungary_familyHousehold_35,0,5,0,209
hungary_familyHousehold_35,0,5,30,219
hungary_familyHousehold_35,0,6,0,200
hungary_familyHousehold_35,0,6,30,207
hungary_familyHousehold_35,0,7,0,193
hungary_familyHousehold_35,0,7,30,208
hungary_familyHousehold_35,0,8,0,98
hungary_familyHousehold_35,0,8,30,112
hungary_familyHousehold_35,0,9,0,96
hungary_familyHousehold_35,0,9,30,90
hungary_familyHousehold_35,0,10,0,103
hungary_familyHousehold_35,0,10,30,119
hungary_familyHousehold_35,0,11,0,58
hungary_familyHousehold_35,0,11,30,56
hungary_familyHousehold_35,0,12,0,49
hungary_familyHousehold_35,0,12,30,50
hungary_familyHousehold_35,0,13,0,86
hungary_familyHousehold_35,0,13,30,82
hungary_familyHousehold_35,0,14,0,84
hungary_familyHousehold_35,0,14,30,101
hungary_familyHousehold_35,0,15,0,114
hungary_familyHousehold_35,0,15,30,108
hungary_familyHousehold_35,0,16,0,118
hungary_familyHousehold_35,0,16,30,98
hungary_familyHousehold_35,0,17,0,239
hungary_familyHousehold_35,0,17,30,231
hungary_familyHousehold_35,0,18,0,242
hungary_familyHousehold_35,0,18,30,241
hungary_familyHousehold_35,0,19,0,232
hungary_familyHousehold_35,0,19,30,234
hungary_familyHousehold_35,0,20,0,246
hungary_familyHousehold_35,0,20,30,260
hungary_familyHousehold_35,0,21,0,253
hungary_familyHousehold_35,0,21,30,255
hungary_familyHousehold_35,0,22,0,76
hungary_familyHousehold_35,0,22,30,78
hungary_familyHousehold_35,0,23,0,64
hungary_familyHousehold_35,0,23,30,62
hungary_familyHouseholdWithRenewableEnergySource_0,0,0,0,63
hungary_familyHouseholdWithRenewableEnergySource_0,0,0,30,-27
hungary_familyHouseholdWithRenewableEnergySource_0,0,1,0,6
hungary_familyHouseholdWithRenewableEnergySource_0,0,1,30,11
hungary_familyHouseholdWithRenewableEnergySource_0,0,2,0,7
hungary_familyHouseholdWithRenewableEnergySource_0,0,2,30,69
hungary_familyHouseholdWithRenewableEnergySource_0,0,3,0,58
hungary_familyHouseholdWithRenewableEnergySource_0,0,3,30,-24
hungary_familyHouseholdWithRenewableEnergySource_0,0,4,0,-22
hungary_familyHouseholdWithRenewableEnergySource_0,0,4,30,-26
hungary_familyHouseholdWithRenewableEnergySource_0,0,5,0,115
hungary_familyHouseholdWithRenewableEnergySource_0,0,5,30,153
hungary_familyHouseholdWithRenewableEnergySource_0,0,6,0,84
hungary_familyHouseholdWithRenewableEnergySource_0,0,6,30,99
hungary_familyHouseholdWithRenewableEnergySource_0,0,7,0,126
hungary_familyHouseholdWithRenewableEnergySource_0,0,7,30,87
hungary_familyHouseholdWithRenewableEnergySource_0,0,8,0,19
hungary_familyHouseholdWithRenewableEnergySource_0,0,8,30,38
hungary_familyHouseholdWithRenewableEnergySource_0,0,9,0,54
hungary_familyHouseholdWithRenewableEnergySource_0,0,9,30,34
hungary_familyHouseholdWithRenewableEnergySource_0,0,10,0,87
hungary_familyHouseholdWithRenewableEnergySource_0,0,10,30,43
hungary_familyHouseholdWithRenewableEnergySource_0,0,11,0,-5
hungary_familyHouseholdWithRenewableEnergySource_0,0,11,30,-38
hungary_familyHouseholdWithRenewableEnergySource_0,0,12,0,32
hungary_familyHouseholdWithRenewableEnergySource_0,0,12,30,10
hungary_familyHouseholdWithRenewableEnergySource_0,0,13,0,-21
hungary_familyHouseholdWithRenewableEnergySource_0,0,13,30,-59
hungary_familyHouseholdWithRenewableEnergySource_0,0,14,0,35
hungary_familyHouseholdWithRenewableEnergySource_0,0,14,30,-45
hungary_familyHouseholdWithRenewableEnergySource_0,0,15,0,24
hungary_familyHouseholdWithRenewableEnergySource_0,0,15,30,-27
hungary_familyHouseholdWithRenewableEnergySource_0,0,16,0,11
hungary_familyHouseholdWithRenewableEnergySource_0,0,16,30,1
hungary_familyHouseholdWithRenewableEnergySource_0,0,17,0,219
hungary_familyHouseholdWithRenewableEnergySource_0,0,17,30,244
hungary_familyHouseholdWithRenewableEnergySource_0,0,18,0,174
hungary_familyHouseholdWithRenewableEnergySource_0,0,18,30,230
hungary_familyHouseholdWithRenewableEnergySource_0,0,19,0,238
hungary_familyHouseholdWithRenewableEnergySource_0,0,19,30,222
hungary_familyHouseholdWithRenewableEnergySource_0,0,20,0,236
hungary_familyHouseholdWithRenewableEnergySource_0,0,20,30,224
hungary_familyHouseholdWithRenewableEnergySource_0,0,21,0,210
hungary_familyHouseholdWithRenewableEnergySource_0,0,21,30,233
hungary_familyHouseholdWithRenewableEnergySource_0,0,22,0,56
hungary_familyHouseholdWithRenewableEnergySource_0,0,22,30,87
hungary_familyHouseholdWithRenewableEnergySource_0,0,23,0,40
hungary_familyHouseholdWithRenewableEnergySource_0,0,23,30,105
hungary_familyHouseholdWithRenewableEnergySource_1,0,0,0,53
hungary_familyHouseholdWithRenewableEnergySource_1,0,0,30,60
hungary_familyHouseholdWithRenewableEnergySource_1,0,1,0,-4
hungary_familyHouseholdWithRenewableEnergySource_1,0,1,30,30
hungary_familyHouseholdWithRenewableEnergySource_1,0,2,0,50
hungary_familyHouseholdWithRenewableEnergySource_1,0,2,30,45
hungary_familyHouseholdWithRenewableEnergySource_1,0,3,0,6
hungary_familyHouseholdWithRenewableEnergySource_1,0,3,30,-15
hungary_familyHouseholdWithRenewableEnergySource_1,0,4,0,21
hungary_familyHouseholdWithRenewableEnergySource_1,0,4,30,3
hungary_familyHouseholdWithRenewableEnergySource_1,0,5,0,77
hungary_familyHouseholdWithRenewableEnergySource_1,0,5,30,165
hungary_familyHouseholdWithRenewableEnergySource_1,0,6,0,141
hungary_familyHouseholdWithRenewableEnergySource_1,0,6,30,79
hungary_familyHouseholdWithRenewableEnergySource_1,0,7,0,143
hungary_familyHouseholdWithRenewableEnergySource_1,0,7,30,136
hungary_familyHouseholdWithRenewableEnergySource_1,0,8,0,15
hungary_familyHouseholdWithRenewableEnergySource_1,0,8,30,99
hungary_familyHouseholdWithRenewableEnergySource_1,0,9,0,88
hungary_familyHouseholdWithRenewableEnergySource_1,0,9,30,79
hungary_familyHouseholdWithRenewableEnergySource_1,0,10,0,5
hungary_familyHouseholdWithRenewableEnergySource_1,0,10,30,54
hungary_familyHouseholdWithRenewableEnergySource_1,0,11,0,-17
hungary_familyHouseholdWithRenewableEnergySource_1,0,11,30,-50
hungary_familyHouseholdWithRenewableEnergySource_1,0,12,0,-39
hungary_familyHouseholdWithRenewableEnergySource_1,0,12,30,-15
hungary_familyHouseholdWithRenewableEnergySource_1,0,13,0,24
hungary_familyHouseholdWithRenewableEnergySource_1,0,13,30,-28
hungary_familyHouseholdWithRenewableEnergySource_1,0,14,0,-46
hungary_familyHouseholdWithRenewableEnergySource_1,0,14,30,-7
hungary_familyHouseholdWithRenewableEnergySource_1,0,15,0,6
hungary_familyHouseholdWithRenewableEnergySource_1,0,15,30,-28
hungary_familyHouseholdWithRenewableEnergySource_1,0,16,0,-46
hungary_familyHouseholdWithRenewableEnergySource_1,0,16,30,-56
hungary_familyHouseholdWithRenewableEnergySource_1,0,17,0,216
hungary_familyHouseholdWithRenewableEnergySource_1,0,17,30,205
hungary_familyHouseholdWithRenewableEnergySource_1,0,18,0,221
hungary_familyHouseholdWithRenewableEnergySource_1,0,18,30,249
hungary_familyHouseholdWithRenewableEnergySource_1,0,19,0,245
hungary_familyHouseholdWithRenewableEnergySource_1,0,19,30,187
hungary_familyHouseholdWithRenewableEnergySource_1,0,20,0,229
hungary_familyHouseholdWithRenewableEnergySource_1,0,20,30,197
hungary_familyHouseholdWithRenewableEnergySource_1,0,21,0,235
hungary_familyHouseholdWithRenewableEnergySource_1,0,21,30,189
hungary_familyHouseholdWithRenewableEnergySource_1,0,22,0,122
hungary_familyHouseholdWithRenewableEnergySource_1,0,22,30,77
hungary_familyHouseholdWithRenewableEnergySource_1,0,23,0,119
hungary_familyHouseholdWithRenewableEnergySource_1,0,23,30,40
hungary_familyHouseholdWithRenewableEnergySource_2,0,0,0,8
hungary_familyHouseholdWithRenewableEnergySource_2,0,0,30,-27
hungary_familyHouseholdWithRenewableEnergySource_2,0,1,0,12
hungary_familyHouseholdWithRenewableEnergySource_2,0,1,30,10
hungary_familyHouseholdWithRenewableEnergySource_2,0,2,0,38
hungary_familyHouseholdWithRenewableEnergySource_2,0,2,30,65
hungary_familyHouseholdWithRenewableEnergySource_2,0,3,0,9
hungary_familyHouseholdWithRenewableEnergySource_2,0,3,30,30
hungary_familyHouseholdWithRenewableEnergySource_2,0,4,0,20
hungary_familyHouseholdWithRenewableEnergySource_2,0,4,30,34
hungary_familyHouseholdWithRenewableEnergySource_2,0,5,0,133
hungary_familyHouseholdWithRenewableEnergySource_2,0,5,30,86
hungary_familyHouseholdWithRenewableEnergySource_2,0,6,0,170
hungary_familyHouseholdWithRenewableEnergySource_2,0,6,30,97
hungary_familyHouseholdWithRenewableEnergySource_2,0,7,0,98
hungary_familyHouseholdWithRenewableEnergySource_2,0,7,30,165
hungary_familyHouseholdWithRenewableEnergySource_2,0,8,0,36
hungary_familyHouseholdWithRenewableEnergySource_2,0,8,30,63
hungary_familyHouseholdWithRenewableEnergySource_2,0,9,0,26
hungary_familyHouseholdWithRenewableEnergySource_2,0,9,30,11
hungary_familyHouseholdWithRenewableEnergySource_2,0,10,0,58
